D,d,theta,z,width,case_id,case_label,case,quantity_id,quantity_label,y_value,y_ratio,mu_c,observable,coefficient_method,paper_use_flag,source_rule,method_status,source_file,source_status,notes
3,1,1.0,5.0,0.24,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),1.99088942969396e-05,1.0040176366409628,25.14603778034409,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,1.0,5.0,0.3,case_IIIb,"Case III-b: tensor portal, Phi_h=0.4, lambda=1",III-b_Phi_0p4_l1,hee_abs,Delta S_int^(2),7.590975666659163e-05,1.0040198685411073,25.14603778034409,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_ONLY_WITH_PRESCRIPTION_QUALIFIER,Z_WEIGHTED_RESPONSE_PRESCRIPTION,FINAL_WITH_EXPLICIT_PRESCRIPTION,v98_FULL_D345_off_locus_HEE_all_cases.csv,prescription_flagged,Tensor row recomputes the metric response with a radial Z-weighted YM stress while holding the onset profile fixed; model prescription explicitly recorded.
3,1,1.5,1.0,0.05,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),0.0001459026560544,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.08,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),0.0003684005672106,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.1,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),0.0005692879063409,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.12,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),0.0008096336760334,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.18,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),0.0017412396780339,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.24,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),0.0029252415336425,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.3,visible_baseline,visible baseline,baseline,hee_abs,Delta S_int^(2),0.0042703613231773,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_VISIBLE_EOM,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.05,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),0.0001459026560544,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.08,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),0.0003684005672106,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.1,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),0.0005692879063409,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.12,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),0.0008096336760334,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.18,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),0.0017412396780339,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.24,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),0.0029252415336425,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.3,case_I,Case I: temporal hidden U(1),I_temporal_U1_qX_0p5,hee_abs,Delta S_int^(2),0.0042703613231773,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.05,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0001225582310857,0.84,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.08,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0003094564764569,0.84,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.1,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0004782018413264,0.84,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.12,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.000680092287868,0.84,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.18,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0014626413295485,0.84,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.24,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.0024572028882597,0.84,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.3,case_II,"Case II: hidden SU(2), alpha_dm=0.8",II_aDM_0p8,hee_abs,Delta S_int^(2),0.003587103511469,0.84,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_MINIMAL_HIDDEN_SU2_MUX0,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,
3,1,1.5,1.0,0.05,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0001459026560544,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.08,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0003684005672106,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.1,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0005692879063409,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.12,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0008096336760334,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.18,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0017412396780339,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
3,1,1.5,1.0,0.24,case_IIIa,Case III-a: homogeneous adjoint scalar,III-a_Phi_0p4,hee_abs,Delta S_int^(2),0.0029252415336425,1.0,3.7801878528360615,DeltaS_int_O_delta2_epsilon2,PAPER_SMALL_WIDTH_FIRST_VARIATION,PAPER_READY_STRICT_SMALL_WIDTH,STRICT_LEADING_ORDER_ISOTROPIC_NULL,FINAL_STRICT_EOM_RT,v98_FULL_D345_off_locus_HEE_all_cases.csv,strict_or_selection_rule,"At leading O(delta^2 epsilon^2), an epsilon-independent homogeneous isotropic dark source does not alter this anisotropy-induced coefficient."
