D,d,theta,z,Delta,U,nh,A,m2,status,message,u,Phi,Phi2
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,59.67906813459765,0.004452718364939621,1.982670083747057e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,60.55993925478301,0.004381546525395667,1.9197949954206842e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,61.4538121518833,0.00431151178802716,1.8589133898297155e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,62.36087873388493,0.004242596010954222,1.799962091216468e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,63.28133374136208,0.004174781336405661,1.7428799206801036e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,64.21537478928626,0.0041080501864080065,1.6876076334046857e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,65.16320240945261,0.00404238526193742,1.634087860592886e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,66.12502009353278,0.003977769549266825,1.58226505870744e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,67.10103433676294,0.003914186304860917,1.5320854429160757e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,68.09145468227692,0.0038516190475567525,1.4834969287501986e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,69.09649376609357,0.0037900515545758987,1.4364490786343186e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,70.1163673627682,0.003729467860828333,1.3908930524951461e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,71.15129443171759,0.003669852264664844,1.3467815644465683e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,72.20149716422927,0.003611189313828103,1.3040688260306287e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,73.26720103116422,0.003553463798330084,1.2627104966042468e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,74.34863483136384,0.0034966607467642784,1.2226636377962121e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,75.44603074077129,0.003440765425746077,1.1838866715009582e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,76.55962436227817,0.003385763345119939,1.1463393429157759e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,77.6896547763066,0.0033316402449002696,1.1099826721439128e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,78.83636459213812,0.0032783820887839535,1.0747789120059438e-05
5,3,0.0,1.0,1.1,80.0,4.0,5.0,-3.19,0,The algorithm converged to the desired accuracy.,80.0,0.0032259750607410782,1.0406915092523404e-05
