D,scan,x,W,case,baseline_value,response_value,response_ratio,relative_to_visible,observable
3,z,1.075,0.1,vis,0.0005305998781503569,0.0005305998781503569,1.0,0.0,DeltaS_int^(2)
3,z,1.075,0.1,I,0.0005305998781503569,0.0005305998781503569,1.0,0.0,DeltaS_int^(2)
3,z,1.075,0.1,II,0.0005305998781503569,0.0004624544874369019,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.075,0.1,III-a,0.0005305998781503569,0.0005305998781503569,1.0,0.0,DeltaS_int^(2)
3,z,1.075,0.1,III-b,0.0005305998781503569,0.0005310829216667272,1.0009103724600432,0.0009103724600432184,DeltaS_int^(2)
3,z,1.1,0.1,vis,0.0005076464474029929,0.0005076464474029929,1.0,0.0,DeltaS_int^(2)
3,z,1.1,0.1,I,0.0005076464474029929,0.0005076464474029929,1.0,0.0,DeltaS_int^(2)
3,z,1.1,0.1,II,0.0005076464474029929,0.00044244898519631766,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.1,0.1,III-a,0.0005076464474029929,0.0005076464474029929,1.0,0.0,DeltaS_int^(2)
3,z,1.1,0.1,III-b,0.0005076464474029929,0.0005081117289186413,1.0009165463838636,0.0009165463838636256,DeltaS_int^(2)
3,z,1.125,0.1,vis,0.00048515969935429256,0.00048515969935429256,1.0,0.0,DeltaS_int^(2)
3,z,1.125,0.1,I,0.00048515969935429256,0.00048515969935429256,1.0,0.0,DeltaS_int^(2)
3,z,1.125,0.1,II,0.00048515969935429256,0.000422850229201056,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.125,0.1,III-a,0.00048515969935429256,0.00048515969935429256,1.0,0.0,DeltaS_int^(2)
3,z,1.125,0.1,III-b,0.00048515969935429256,0.00048560719254969184,1.0009223626694361,0.0009223626694361275,DeltaS_int^(2)
3,z,1.15,0.1,vis,0.00046317644099284867,0.00046317644099284867,1.0,0.0,DeltaS_int^(2)
3,z,1.15,0.1,I,0.00046317644099284867,0.00046317644099284867,1.0,0.0,DeltaS_int^(2)
3,z,1.15,0.1,II,0.00046317644099284867,0.0004036902992870621,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.15,0.1,III-a,0.00046317644099284867,0.00046317644099284867,1.0,0.0,DeltaS_int^(2)
3,z,1.15,0.1,III-b,0.00046317644099284867,0.00046360619435578936,1.0009278394255534,0.0009278394255534117,DeltaS_int^(2)
3,z,1.175,0.1,vis,0.00044173347930725397,0.00044173347930725397,1.0,0.0,DeltaS_int^(2)
3,z,1.175,0.1,I,0.00044173347930725397,0.00044173347930725397,1.0,0.0,DeltaS_int^(2)
3,z,1.175,0.1,II,0.00044173347930725397,0.0003850012752902816,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.175,0.1,III-a,0.00044173347930725397,0.00044173347930725397,1.0,0.0,DeltaS_int^(2)
3,z,1.175,0.1,III-b,0.00044173347930725397,0.00044214561321818935,1.0009329922458712,0.0009329922458711781,DeltaS_int^(2)
3,z,1.2,0.1,vis,0.0004208676212861017,0.0004208676212861017,1.0,0.0,DeltaS_int^(2)
3,z,1.2,0.1,I,0.0004208676212861017,0.0004208676212861017,1.0,0.0,DeltaS_int^(2)
3,z,1.2,0.1,II,0.0004208676212861017,0.0003668152370466604,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.2,0.1,III-a,0.0004208676212861017,0.0004208676212861017,1.0,0.0,DeltaS_int^(2)
3,z,1.2,0.1,III-b,0.0004208676212861017,0.0004212623270956089,1.0009378383832452,0.0009378383832452375,DeltaS_int^(2)
3,z,1.225,0.1,vis,0.00040061567391798446,0.00040061567391798446,1.0,0.0,DeltaS_int^(2)
3,z,1.225,0.1,I,0.00040061567391798446,0.00040061567391798446,1.0,0.0,DeltaS_int^(2)
3,z,1.225,0.1,II,0.00040061567391798446,0.0003491642643921438,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.225,0.1,III-a,0.00040061567391798446,0.00040061567391798446,1.0,0.0,DeltaS_int^(2)
3,z,1.225,0.1,III-b,0.00040061567391798446,0.00040099321121617296,1.000942392728912,0.0009423927289120559,DeltaS_int^(2)
3,z,1.25,0.1,vis,0.00038101444419149554,0.00038101444419149554,1.0,0.0,DeltaS_int^(2)
3,z,1.25,0.1,I,0.00038101444419149554,0.00038101444419149554,1.0,0.0,DeltaS_int^(2)
3,z,1.25,0.1,II,0.00038101444419149554,0.00033208043716267786,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.25,0.1,III-a,0.00038101444419149554,0.00038101444419149554,1.0,0.0,DeltaS_int^(2)
3,z,1.25,0.1,III-b,0.00038101444419149554,0.00038137513970134553,1.000946671485422,0.0009466714854220459,DeltaS_int^(2)
3,z,1.275,0.1,vis,0.0003621007390952277,0.0003621007390952277,1.0,0.0,DeltaS_int^(2)
3,z,1.275,0.1,I,0.0003621007390952277,0.0003621007390952277,1.0,0.0,DeltaS_int^(2)
3,z,1.275,0.1,II,0.0003621007390952277,0.00031559583519420796,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.275,0.1,III-a,0.0003621007390952277,0.0003621007390952277,1.0,0.0,DeltaS_int^(2)
3,z,1.275,0.1,III-b,0.0003621007390952277,0.00036244498416205075,1.0009506886610704,0.000950688661070398,DeltaS_int^(2)
3,z,1.3,0.1,vis,0.00034391136561777376,0.00034391136561777376,1.0,0.0,DeltaS_int^(2)
3,z,1.3,0.1,I,0.00034391136561777376,0.00034391136561777376,1.0,0.0,DeltaS_int^(2)
3,z,1.3,0.1,II,0.00034391136561777376,0.0002997425383226797,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.3,0.1,III-a,0.00034391136561777376,0.00034391136561777376,1.0,0.0,DeltaS_int^(2)
3,z,1.3,0.1,III-b,0.00034391136561777376,0.0003442396150166504,1.0009544592929838,0.000954459292983767,DeltaS_int^(2)
3,z,1.325,0.1,vis,0.0003264831307477269,0.0003264831307477269,1.0,0.0,DeltaS_int^(2)
3,z,1.325,0.1,I,0.0003264831307477269,0.0003264831307477269,1.0,0.0,DeltaS_int^(2)
3,z,1.325,0.1,II,0.0003264831307477269,0.0002845526263840389,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.325,0.1,III-a,0.0003264831307477269,0.0003264831307477269,1.0,0.0,DeltaS_int^(2)
3,z,1.325,0.1,III-b,0.0003264831307477269,0.00032679590041105225,1.0009579963981876,0.0009579963981876105,DeltaS_int^(2)
3,z,1.35,0.1,vis,0.0003098528414736798,0.0003098528414736798,1.0,0.0,DeltaS_int^(2)
3,z,1.35,0.1,I,0.0003098528414736798,0.0003098528414736798,1.0,0.0,DeltaS_int^(2)
3,z,1.35,0.1,II,0.0003098528414736798,0.00027005817921423096,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.35,0.1,III-a,0.0003098528414736798,0.0003098528414736798,1.0,0.0,DeltaS_int^(2)
3,z,1.35,0.1,III-b,0.0003098528414736798,0.0003101507072847583,1.0009613137954838,0.0009613137954838091,DeltaS_int^(2)
3,z,1.375,0.1,vis,0.00029405730478422576,0.00029405730478422576,1.0,0.0,DeltaS_int^(2)
3,z,1.375,0.1,I,0.00029405730478422576,0.00029405730478422576,1.0,0.0,DeltaS_int^(2)
3,z,1.375,0.1,II,0.00029405730478422576,0.00025629127664920194,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.375,0.1,III-a,0.00029405730478422576,0.00029405730478422576,1.0,0.0,DeltaS_int^(2)
3,z,1.375,0.1,III-b,0.00029405730478422576,0.00029434090054717614,1.000964423458749,0.0009644234587489198,DeltaS_int^(2)
3,z,1.4,0.1,vis,0.00027913332766795737,0.00027913332766795737,1.0,0.0,DeltaS_int^(2)
3,z,1.4,0.1,I,0.00027913332766795737,0.00027913332766795737,1.0,0.0,DeltaS_int^(2)
3,z,1.4,0.1,II,0.00027913332766795737,0.0002432839985248971,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.4,0.1,III-a,0.00027913332766795737,0.00027913332766795737,1.0,0.0,DeltaS_int^(2)
3,z,1.4,0.1,III-b,0.00027913332766795737,0.0002794033439380633,1.0009673379827548,0.0009673379827548345,DeltaS_int^(2)
3,z,1.425,0.1,vis,0.0002651177171134676,0.0002651177171134676,1.0,0.0,DeltaS_int^(2)
3,z,1.425,0.1,I,0.0002651177171134676,0.0002651177171134676,1.0,0.0,DeltaS_int^(2)
3,z,1.425,0.1,II,0.0002651177171134676,0.00023106842467726215,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.425,0.1,III-a,0.0002651177171134676,0.0002651177171134676,1.0,0.0,DeltaS_int^(2)
3,z,1.425,0.1,III-b,0.0002651177171134676,0.0002653748994037062,1.0009700682890557,0.0009700682890556589,DeltaS_int^(2)
3,z,1.45,0.1,vis,0.0002520472801093495,0.0002520472801093495,1.0,0.0,DeltaS_int^(2)
3,z,1.45,0.1,I,0.0002520472801093495,0.0002520472801093495,1.0,0.0,DeltaS_int^(2)
3,z,1.45,0.1,II,0.0002520472801093495,0.00021967663494224277,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.45,0.1,III-a,0.0002520472801093495,0.0002520472801093495,1.0,0.0,DeltaS_int^(2)
3,z,1.45,0.1,III-b,0.0002520472801093495,0.0002522924277910411,1.000972625777137,0.0009726257771369706,DeltaS_int^(2)
3,z,1.475,0.1,vis,0.00023995882364419595,0.00023995882364419595,1.0,0.0,DeltaS_int^(2)
3,z,1.475,0.1,I,0.00023995882364419595,0.00023995882364419595,1.0,0.0,DeltaS_int^(2)
3,z,1.475,0.1,II,0.00023995882364419595,0.00020914070915578465,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.475,0.1,III-a,0.00023995882364419595,0.00023995882364419595,1.0,0.0,DeltaS_int^(2)
3,z,1.475,0.1,III-b,0.00023995882364419595,0.00024019278837757583,1.0009750203381844,0.000975020338184418,DeltaS_int^(2)
3,z,1.5,0.1,vis,0.0002288891547066,0.0002288891547066,1.0,0.0,DeltaS_int^(2)
3,z,1.5,0.1,I,0.0002288891547066,0.0002288891547066,1.0,0.0,DeltaS_int^(2)
3,z,1.5,0.1,II,0.0002288891547066,0.0001994927271538335,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.5,0.1,III-a,0.0002288891547066,0.0002288891547066,1.0,0.0,DeltaS_int^(2)
3,z,1.5,0.1,III-b,0.0002288891547066,0.00022911283943214943,1.0009772622291175,0.000977262229117537,DeltaS_int^(2)
3,z,1.525,0.1,vis,0.00021848959249324792,0.00021848959249324792,1.0,0.0,DeltaS_int^(2)
3,z,1.525,0.1,I,0.00021848959249324792,0.00021848959249324792,1.0,0.0,DeltaS_int^(2)
3,z,1.525,0.1,II,0.00021848959249324792,0.00019042878950328415,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.525,0.1,III-a,0.00021848959249324792,0.00021848959249324792,1.0,0.0,DeltaS_int^(2)
3,z,1.525,0.1,III-b,0.00021848959249324792,0.00021870357253798005,1.0009793603543782,0.0009793603543781781,DeltaS_int^(2)
3,z,1.55,0.1,vis,0.00020838929366272086,0.00020838929366272086,1.0,0.0,DeltaS_int^(2)
3,z,1.55,0.1,I,0.00020838929366272086,0.00020838929366272086,1.0,0.0,DeltaS_int^(2)
3,z,1.55,0.1,II,0.00020838929366272086,0.00018162568058642284,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.55,0.1,III-a,0.00020838929366272086,0.00020838929366272086,1.0,0.0,DeltaS_int^(2)
3,z,1.55,0.1,III-b,0.00020838929366272086,0.00020859379105639883,1.0009813238966534,0.0009813238966533966,DeltaS_int^(2)
3,z,1.5750000000000002,0.1,vis,0.00019859182139645421,0.00019859182139645421,1.0,0.0,DeltaS_int^(2)
3,z,1.5750000000000002,0.1,I,0.00019859182139645421,0.00019859182139645421,1.0,0.0,DeltaS_int^(2)
3,z,1.5750000000000002,0.1,II,0.00019859182139645421,0.00017308650596228227,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.5750000000000002,0.1,III-a,0.00019859182139645421,0.00019859182139645421,1.0,0.0,DeltaS_int^(2)
3,z,1.5750000000000002,0.1,III-b,0.00019859182139645421,0.00019878706909669198,1.0009831608314221,0.0009831608314221363,DeltaS_int^(2)
3,z,1.6,0.1,vis,0.00018910073887588334,0.00018910073887588334,1.0,0.0,DeltaS_int^(2)
3,z,1.6,0.1,I,0.00018910073887588334,0.00018910073887588334,1.0,0.0,DeltaS_int^(2)
3,z,1.6,0.1,II,0.00018910073887588334,0.00016481437118989514,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.6,0.1,III-a,0.00018910073887588334,0.00018910073887588334,1.0,0.0,DeltaS_int^(2)
3,z,1.6,0.1,III-b,0.00018910073887588334,0.0001892869802876483,1.0009848793445868,0.0009848793445867976,DeltaS_int^(2)
3,z,1.625,0.1,vis,0.0001799196092824435,0.0001799196092824435,1.0,0.0,DeltaS_int^(2)
3,z,1.625,0.1,I,0.0001799196092824435,0.0001799196092824435,1.0,0.0,DeltaS_int^(2)
3,z,1.625,0.1,II,0.0001799196092824435,0.00015681238182829404,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.625,0.1,III-a,0.0001799196092824435,0.0001799196092824435,1.0,0.0,DeltaS_int^(2)
3,z,1.625,0.1,III-b,0.0001799196092824435,0.00018009709755686235,1.0009864865487799,0.0009864865487798635,DeltaS_int^(2)
3,z,1.65,0.1,vis,0.00017105199579756992,0.00017105199579756992,1.0,0.0,DeltaS_int^(2)
3,z,1.65,0.1,I,0.00017105199579756992,0.00017105199579756992,1.0,0.0,DeltaS_int^(2)
3,z,1.65,0.1,II,0.00017105199579756992,0.00014908364343651156,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.65,0.1,III-a,0.00017105199579756992,0.00017105199579756992,1.0,0.0,DeltaS_int^(2)
3,z,1.65,0.1,III-b,0.00017105199579756992,0.00017122099341010914,1.000987989714772,0.0009879897147719863,DeltaS_int^(2)
3,z,1.675,0.1,vis,0.00016250146160269778,0.00016250146160269778,1.0,0.0,DeltaS_int^(2)
3,z,1.675,0.1,I,0.00016250146160269778,0.00016250146160269778,1.0,0.0,DeltaS_int^(2)
3,z,1.675,0.1,II,0.00016250146160269778,0.00014163126157358023,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.675,0.1,III-a,0.00016250146160269778,0.00016250146160269778,1.0,0.0,DeltaS_int^(2)
3,z,1.675,0.1,III-b,0.00016250146160269778,0.00016266223976269288,1.0009893951624151,0.000989395162415141,DeltaS_int^(2)
3,z,1.7000000000000002,0.1,vis,0.0001542715698792625,0.0001542715698792625,1.0,0.0,DeltaS_int^(2)
3,z,1.7000000000000002,0.1,I,0.0001542715698792625,0.0001542715698792625,1.0,0.0,DeltaS_int^(2)
3,z,1.7000000000000002,0.1,II,0.0001542715698792625,0.0001344583417985328,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.7000000000000002,0.1,III-a,0.0001542715698792625,0.0001542715698792625,1.0,0.0,DeltaS_int^(2)
3,z,1.7000000000000002,0.1,III-b,0.0001542715698792625,0.00015442440816283416,1.0009907093296015,0.0009907093296015468,DeltaS_int^(2)
3,z,1.725,0.1,vis,0.00014636588380869937,0.00014636588380869937,1.0,0.0,DeltaS_int^(2)
3,z,1.725,0.1,I,0.00014636588380869937,0.00014636588380869937,1.0,0.0,DeltaS_int^(2)
3,z,1.725,0.1,II,0.00014636588380869937,0.00012756798967040184,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.725,0.1,III-a,0.00014636588380869937,0.00014636588380869937,1.0,0.0,DeltaS_int^(2)
3,z,1.725,0.1,III-b,0.00014636588380869937,0.00014651106966355893,1.0009919378142063,0.0009919378142062563,DeltaS_int^(2)
3,z,1.75,0.1,vis,0.00013878796657244366,0.00013878796657244366,1.0,0.0,DeltaS_int^(2)
3,z,1.75,0.1,I,0.00013878796657244366,0.00013878796657244366,1.0,0.0,DeltaS_int^(2)
3,z,1.75,0.1,II,0.00013878796657244366,0.00012096331074822003,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.75,0.1,III-a,0.00013878796657244366,0.00013878796657244366,1.0,0.0,DeltaS_int^(2)
3,z,1.75,0.1,III-b,0.00013878796657244366,0.0001389257950008668,1.0009930863015504,0.0009930863015503721,DeltaS_int^(2)
3,z,1.775,0.1,vis,0.00013154138135193066,0.00013154138135193066,1.0,0.0,DeltaS_int^(2)
3,z,1.775,0.1,I,0.00013154138135193066,0.00013154138135193066,1.0,0.0,DeltaS_int^(2)
3,z,1.775,0.1,II,0.00013154138135193066,0.00011464741059101998,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.775,0.1,III-a,0.00013154138135193066,0.00013154138135193066,1.0,0.0,DeltaS_int^(2)
3,z,1.775,0.1,III-b,0.00013154138135193066,0.00013167215449699383,1.0009941597368002,0.0009941597368001709,DeltaS_int^(2)
3,z,1.8,0.1,vis,0.00012462969132859557,0.00012462969132859557,1.0,0.0,DeltaS_int^(2)
3,z,1.8,0.1,I,0.00012462969132859557,0.00012462969132859557,1.0,0.0,DeltaS_int^(2)
3,z,1.8,0.1,II,0.00012462969132859557,0.00010862339475783423,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.8,0.1,III-a,0.00012462969132859557,0.00012462969132859557,1.0,0.0,DeltaS_int^(2)
3,z,1.8,0.1,III-b,0.00012462969132859557,0.00012475371820222744,1.000995163129345,0.0009951631293450003,DeltaS_int^(2)
3,z,1.8250000000000002,0.1,vis,0.00011805645968387368,0.00011805645968387368,1.0,0.0,DeltaS_int^(2)
3,z,1.8250000000000002,0.1,I,0.00011805645968387368,0.00011805645968387368,1.0,0.0,DeltaS_int^(2)
3,z,1.8250000000000002,0.1,II,0.00011805645968387368,0.00010289436880769542,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.8250000000000002,0.1,III-a,0.00011805645968387368,0.00011805645968387368,1.0,0.0,DeltaS_int^(2)
3,z,1.8250000000000002,0.1,III-b,0.00011805645968387368,0.00011817405582227743,1.0009961008378419,0.0009961008378418512,DeltaS_int^(2)
3,z,1.85,0.1,vis,0.00011182524959920043,0.00011182524959920043,1.0,0.0,DeltaS_int^(2)
3,z,1.85,0.1,I,0.00011182524959920043,0.00011182524959920043,1.0,0.0,DeltaS_int^(2)
3,z,1.85,0.1,II,0.00011182524959920043,9.746343829963632e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.85,0.1,III-a,0.00011182524959920043,0.00011182524959920043,1.0,0.0,DeltaS_int^(2)
3,z,1.85,0.1,III-b,0.00011182524959920043,0.00011193673683099838,1.0009969772676344,0.0009969772676343691,DeltaS_int^(2)
3,z,1.875,0.1,vis,0.00010593962425601097,0.00010593962425601097,1.0,0.0,DeltaS_int^(2)
3,z,1.875,0.1,I,0.00010593962425601097,0.00010593962425601097,1.0,0.0,DeltaS_int^(2)
3,z,1.875,0.1,II,0.00010593962425601097,9.233370879268939e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.875,0.1,III-a,0.00010593962425601097,0.00010593962425601097,1.0,0.0,DeltaS_int^(2)
3,z,1.875,0.1,III-b,0.00010593962425601097,0.00010604533041614077,1.0009977962530276,0.0009977962530276496,DeltaS_int^(2)
3,z,1.9,0.1,vis,0.00010040314683574061,0.00010040314683574061,1.0,0.0,DeltaS_int^(2)
3,z,1.9,0.1,I,0.00010040314683574061,0.00010040314683574061,1.0,0.0,DeltaS_int^(2)
3,z,1.9,0.1,II,0.00010040314683574061,8.750828584588733e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.9,0.1,III-a,0.00010040314683574061,0.00010040314683574061,1.0,0.0,DeltaS_int^(2)
3,z,1.9,0.1,III-b,0.00010040314683574061,0.00010050340556889959,1.000998561661847,0.000998561661847086,DeltaS_int^(2)
3,z,1.925,0.1,vis,9.521938051982458e-05,9.521938051982458e-05,1.0,0.0,DeltaS_int^(2)
3,z,1.925,0.1,I,9.521938051982458e-05,9.521938051982458e-05,1.0,0.0,DeltaS_int^(2)
3,z,1.925,0.1,II,9.521938051982458e-05,8.29902750182627e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.925,0.1,III-a,9.521938051982458e-05,9.521938051982458e-05,1.0,0.0,DeltaS_int^(2)
3,z,1.925,0.1,III-b,9.521938051982458e-05,9.531453104355539e-05,1.0009992768616154,0.0009992768616153835,DeltaS_int^(2)
3,z,1.9500000000000002,0.1,vis,9.03918884896982e-05,9.03918884896982e-05,1.0,0.0,DeltaS_int^(2)
3,z,1.9500000000000002,0.1,I,9.03918884896982e-05,9.03918884896982e-05,1.0,0.0,DeltaS_int^(2)
3,z,1.9500000000000002,0.1,II,9.03918884896982e-05,7.878278186884815e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.9500000000000002,0.1,III-a,9.03918884896982e-05,9.03918884896982e-05,1.0,0.0,DeltaS_int^(2)
3,z,1.9500000000000002,0.1,III-b,9.03918884896982e-05,9.048227542864885e-05,1.0009999452435485,0.0009999452435485168,DeltaS_int^(2)
3,z,1.975,0.1,vis,8.592423392679681e-05,8.592423392679681e-05,1.0,0.0,DeltaS_int^(2)
3,z,1.975,0.1,I,8.592423392679681e-05,8.592423392679681e-05,1.0,0.0,DeltaS_int^(2)
3,z,1.975,0.1,II,8.592423392679681e-05,7.488891195667635e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,1.975,0.1,III-a,8.592423392679681e-05,8.592423392679681e-05,1.0,0.0,DeltaS_int^(2)
3,z,1.975,0.1,III-b,8.592423392679681e-05,8.601020711701222e-05,1.00100056976113,0.0010005697611299436,DeltaS_int^(2)
3,z,2.0,0.1,vis,8.181998001255568e-05,8.181998001255568e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.0,0.1,I,8.181998001255568e-05,8.181998001255568e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.0,0.1,II,8.181998001255568e-05,7.131177084077991e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,2.0,0.1,III-a,8.181998001255568e-05,8.181998001255568e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.0,0.1,III-b,8.181998001255568e-05,8.19018943624446e-05,1.001001153384251,0.0010011533842511078,DeltaS_int^(2)
3,z,2.0250000000000004,0.1,vis,7.795928264810156e-05,7.795928264810156e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.0250000000000004,0.1,I,7.795928264810156e-05,7.795928264810156e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.0250000000000004,0.1,II,7.795928264810156e-05,6.794690610117342e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,2.0250000000000004,0.1,III-a,7.795928264810156e-05,7.795928264810156e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.0250000000000004,0.1,III-b,7.795928264810156e-05,7.803737436020299e-05,1.0010016987002552,0.001001698700255238,DeltaS_int^(2)
3,z,2.05,0.1,vis,7.422028497546773e-05,7.422028497546773e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.05,0.1,I,7.422028497546773e-05,7.422028497546773e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.05,0.1,II,7.422028497546773e-05,6.468811105912922e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,2.05,0.1,III-a,7.422028497546773e-05,7.422028497546773e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.05,0.1,III-b,7.422028497546773e-05,7.429466916165781e-05,1.0010022083075356,0.0010022083075356125,DeltaS_int^(2)
3,z,2.075,0.1,vis,7.060353103744858e-05,7.060353103744858e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.075,0.1,I,7.060353103744858e-05,7.060353103744858e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.075,0.1,II,7.060353103744858e-05,6.153585988556585e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,2.075,0.1,III-a,7.060353103744858e-05,7.060353103744858e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.075,0.1,III-b,7.060353103744858e-05,7.067432410158118e-05,1.0010026844704842,0.0010026844704842386,DeltaS_int^(2)
3,z,2.1,0.1,vis,6.71095648768389e-05,6.71095648768389e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.1,0.1,I,6.71095648768389e-05,6.71095648768389e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.1,0.1,II,6.71095648768389e-05,5.849062675140227e-05,0.871569154989243,-0.12843084501075697,DeltaS_int^(2)
3,z,2.1,0.1,III-a,6.71095648768389e-05,6.71095648768389e-05,1.0,0.0,DeltaS_int^(2)
3,z,2.1,0.1,III-b,6.71095648768389e-05,6.717688445845745e-05,1.0010031294606379,0.0010031294606378527,DeltaS_int^(2)
3,z,2.125,0.1,vis,6.37389305364333e-05,6.37389305364333e-05,1.0,0.0,DeltaS_int^(2)
