point_key,delta2,alpha_dm,mu_X,mu_c,w0,success,message,residual_inf,temperature,mu,source,vev,rho,rho_d,epsilon,p_bar,Omega_ren,minus_p_bar,psi_abs,psi_sq,mu_minus_mu_c,accepted
d0.22_a1.6_nu1.5,0.22,1.6,1.5,2.3536491959942833,0.002,True,,2.888541575390589e-13,0.004630843744991819,2.3537094329165504,2.888541575390589e-13,0.00190070688817758,1.5636330480751355,1.4885065886810884,4.435542673450982,1.4652473286405439,-1.506651513823532,-1.4652473286405439,0.00190070688817758,3.6126866747656995e-06,6.023692226708732e-05,True
d0.22_a1.6_nu1.5,0.22,1.6,1.5,2.3536491959942833,0.005,True,,1.6500134591979077e-12,0.004635824283398655,2.353727939690122,5.035213443567964e-13,0.004752700354303259,1.563645933527639,1.4885176903058621,4.435579737678381,1.4652594923863944,-1.5067216623313757,-1.4652594923863944,0.004752700354303259,2.2588160657794324e-05,7.874369583849017e-05,True
d0.22_a1.6_nu1.5,0.22,1.6,1.5,2.3536491959942833,0.01,True,,1.4678258608569195e-12,0.0046535652511222455,2.353794257292554,1.4073886099499194e-13,0.009512031628770807,1.5636921362585607,1.488557498942725,4.435712463248819,1.4653030493036567,-1.5069725684760473,-1.4653030493036567,0.009512031628770807,9.047874570673621e-05,0.00014506129827074332,True
d0.22_a1.6_nu1.5,0.22,1.6,1.5,2.3536491959942833,0.015,True,,2.2093438190040615e-13,0.004683094940530781,2.353904798347409,3.310069232598245e-15,0.014284575563015886,1.5637691829746703,1.4886238872887196,4.435933715885767,1.4653756582192727,-1.5073906516816664,-1.4653756582192727,0.014284575563015886,0.00020404909901551062,0.0002556023531257168,True
d0.22_a1.6_nu1.5,0.22,1.6,1.5,2.3536491959942833,0.02,True,,1.5469847625126931e-12,0.004724359691426988,2.354059560856798,-5.231996476687262e-14,0.019076821847364697,1.5638771742183384,1.4887169530692157,4.436243540789292,1.4654773330430544,-1.5079759301879285,-1.4654773330430544,0.019076821847364697,0.000363925131796091,0.00041036486251444515,True
d0.22_a1.6_nu1.5,0.22,1.6,1.5,2.3536491959942833,0.03,True,,1.3484768857097151e-12,0.004841776097634532,2.3545017700675346,3.685715469804729e-14,0.02874565054299246,1.564186441789677,1.488983556525897,4.437129183000252,1.4657679676965927,-1.5096476741353375,-1.4657679676965927,0.02874565054299246,0.0008263124251398428,0.0008525740732512332,True
d0.22_a1.6_nu1.5,0.22,1.6,1.5,2.3536491959942833,0.04,True,,1.0793588245405772e-12,0.005005015475011434,2.35512084408932,1.0377354357771207e-13,0.038567019836386884,1.5646210924873942,1.489358439115479,4.438369988647537,1.4661751413932507,-1.5119868577393456,-1.4661751413932507,0.038567019836386884,0.0014874150190602594,0.0014716480950367483,True
d0.25_a0.0_nu0.0,0.25,0.0,0.0,3.276367195230967,0.02,True,,4.440892098500626e-16,0.033546042590771624,3.276670783917213,3.073713158996405e-16,0.03557516265614853,1.6384243998122803,0.0,4.165372038859459,1.3764020515645825,-1.4139813255828915,-1.3764020515645825,0.03557516265614853,0.001265592198011425,0.0003035886862461368,True
d0.25_a0.0_nu0.0,0.25,0.0,0.0,3.276367195230967,0.04,True,,3.774758283725532e-15,0.03355336009783522,3.2768957383302775,-1.334652874329656e-16,0.07116133441822795,1.6388040416580891,0.0,4.166600526743423,1.3768104830787706,-1.4144114324976278,-1.3768104830787706,0.07116133441822795,0.005063935516182873,0.0005285430993104967,True
d0.25_a0.0_nu0.0,0.25,0.0,0.0,3.276367195230967,0.06,True,,7.771561172376096e-16,0.03356555557614905,3.2772707060492583,-4.679416576447437e-16,0.10676952530632541,1.6394369486797167,0.0,4.168648769144966,1.3774914574350987,-1.4151285228012305,-1.3774914574350987,0.10676952530632541,0.011399731534138063,0.0009035108182913199,True
d0.25_a0.0_nu0.0,0.25,0.0,0.0,3.276367195230967,0.08,True,,2.220446049250313e-15,0.03358263293762299,3.277795728568042,-2.218060804470845e-15,0.1424107570310493,1.640323370912506,0.0,4.171517864273483,1.3784453421303624,-1.41613298022394,-1.3784453421303624,0.1424107570310493,0.02028082371815656,0.0014285333370751552,True
d0.25_a0.0_nu0.5,0.25,0.0,0.5,3.256912685723818,0.02,True,,1.5543122344752192e-15,0.03028883397427462,3.2572024441661274,3.8082601308553343e-17,0.03441083189698864,1.6286889573789292,0.25000693976860094,4.195849516034286,1.3864244485848758,-1.4244339632098082,-1.3864244485848758,0.03441083189698864,0.0011841053518428107,0.00028975844230938463,True
d0.25_a0.0_nu0.5,0.25,0.0,0.5,3.256912685723818,0.04,True,,9.547918011776346e-15,0.030295785441152048,3.2574286033352196,5.906733435701028e-16,0.06883268980565152,1.6290653485275388,0.2500277685218687,4.197070952666763,1.3868302759465223,-1.4248610285433458,-1.3868302759465223,0.06883268980565152,0.004737939185881042,0.0005159176114015729,True
d0.25_a0.0_nu0.5,0.25,0.0,0.5,3.256912685723818,0.06,True,,1.0547118733938987e-15,0.03030736897142434,3.2578055905126155,-7.160071147094271e-16,0.10327659727710574,1.6296928505844275,0.25006248445478757,4.199107468581133,1.3875069182940933,-1.4255730685191728,-1.3875069182940933,0.10327659727710574,0.010666055545137484,0.000892904788797555,True
d0.25_a0.0_nu0.5,0.25,0.0,0.5,3.256912685723818,0.08,True,,3.885780586188048e-15,0.030323592583341462,3.2583334283412593,-3.0610279935783247e-15,0.13775360147597676,1.6305717344460235,0.25011109351559774,4.201960126969425,1.3884547309007758,-1.42657056082279,-1.3884547309007758,0.13775360147597676,0.018976054719602228,0.0014207426174412952,True
d0.25_a0.0_nu1.0,0.25,0.0,1.0,3.194481947411996,0.02,True,,1.5543122344752192e-15,0.02108634491218952,3.194729869294727,3.5339569812165017e-16,0.030614932387890575,1.5974485052889695,0.5000146825475,4.281955295593434,1.4147401857535442,-1.4539652539953427,-1.4147401857535442,0.030614932387890575,0.0009372740851151113,0.0002479218827309282,True
d0.25_a0.0_nu1.0,0.25,0.0,1.0,3.194481947411996,0.04,True,,1.6653345369377348e-15,0.021092150480909153,3.1949600268414424,2.330492569757592e-16,0.06124097484316748,1.5978144002203265,0.5000587487128896,4.283154779661345,1.4151379294653452,-1.4543829980655913,-1.4151379294653452,0.06124097484316748,0.0037504569997414716,0.00047807942944633197,True
d0.25_a0.0_nu1.0,0.25,0.0,1.0,3.194481947411996,0.06,True,,3.1086244689504383e-15,0.021101827365205543,3.195343666160598,-1.5624437507688604e-15,0.0918892407215833,1.5984244093498052,0.5001321961782689,4.285154686565875,1.4158010913852195,-1.4550795135204888,-1.4158010913852195,0.0918892407215833,0.008443632560389084,0.0008617187486019695,True
d0.25_a0.0_nu1.0,0.25,0.0,1.0,3.194481947411996,0.08,True,,1.4432899320127035e-15,0.02111537842547144,3.1958808441732107,-8.207410445715269e-16,0.12257085315255004,1.5992788040525852,0.500235030416205,4.2879561512691,1.4167300500166675,-1.4560552089894627,-1.4167300500166675,0.12257085315255004,0.015023614042543985,0.0013988967612146297,True
d0.25_a0.0_nu1.5,0.25,0.0,1.5,3.0722597243487724,0.02,True,,1.1102230246251565e-14,0.008259361259336965,3.072436486660556,7.123479323772886e-16,0.022762671099722468,1.5362934048085544,0.7500247710279231,4.401969587090207,1.4542071172545548,-1.4951265779128105,-1.4542071172545548,0.022762671099722468,0.0005181391955941405,0.00017676231178365143,True
d0.25_a0.0_nu1.5,0.25,0.0,1.5,3.0722597243487724,0.04,True,,3.774758283725532e-15,0.00826304174736915,3.0726752337696865,-4.977030072794708e-16,0.04553691350335458,1.536638324142538,0.7500990909519348,4.403129810511928,1.454590482927415,-1.4955275702697883,-1.454590482927415,0.04553691350335458,0.0020736104914119966,0.000415509420914173,True
d0.25_a0.0_nu1.5,0.25,0.0,1.5,3.0722597243487724,0.06,True,,2.220446049250313e-15,0.008269179623864495,3.073073192310861,-1.406752318799942e-16,0.0683343070456934,1.5372133991860715,0.7502229713118048,4.405064295508055,1.4552296843285148,-1.4961962372745172,-1.4552296843285148,0.0683343070456934,0.004669577519415103,0.0008134679620885876,True
d0.25_a0.0_nu1.5,0.25,0.0,1.5,3.0722597243487724,0.08,True,,4.440892098500626e-15,0.008277778894296184,3.0736304369040472,-2.5630539357557325e-16,0.09116643757365063,1.5380189233332056,0.7503964214876326,4.407774234715362,1.4561251175136931,-1.4971329915321432,-1.4561251175136931,0.09116643757365063,0.008311319339870338,0.0013707125552748778,True
d0.25_a0.4_nu0.0,0.25,0.4,0.0,3.2421976644029127,0.02,True,,1.1102230246251565e-16,0.03945225126806551,3.242529628116444,-1.6696713456276768e-17,0.03751675163756864,1.6213565473685132,0.3242805679973511,4.110122326258534,1.3582334522852761,-1.39506012182712,-1.3582334522852761,0.03751675163756864,0.001407506653435009,0.0003319637135312803,True
d0.25_a0.4_nu0.0,0.25,0.4,0.0,3.2421976644029127,0.04,True,,6.661338147750939e-16,0.039465893935905806,3.2427660225300503,1.2218958483911635e-16,0.07504686828355095,1.6217500665654914,0.32438705516752636,4.11135374107198,1.3586432091387906,-1.395573796735234,-1.3586432091387906,0.07504686828355095,0.005632032439168645,0.0005683581271376248,True
d0.25_a0.4_nu0.0,0.25,0.4,0.0,3.2421976644029127,0.06,True,,1.3322676295501878e-15,0.03948862166840177,3.243160035498985,-2.627021863932377e-16,0.11260370987210136,1.6224060911385185,0.32456459149438965,4.113406881648189,1.3593264006394747,-1.3964300419500546,-1.3593264006394747,0.11260370987210136,0.012679595476960378,0.0009623710960724452,True
d0.25_a0.4_nu0.0,0.25,0.4,0.0,3.2421976644029127,0.08,True,,1.5543122344752192e-15,0.03952041984963756,3.243711706537736,-1.3491811834409617e-15,0.15020064034004127,1.6233249653686546,0.32481328462120357,4.116282919259902,1.3602834196153708,-1.397629395754179,-1.3602834196153708,0.15020064034004127,0.022560232358558432,0.0015140421348234234,True
d0.25_a0.4_nu0.5,0.25,0.4,0.5,3.178954427722923,0.02,True,,4.440892098500626e-16,0.026739492757186508,3.1792333944589326,1.6181717424346154e-16,0.03304732055806697,1.6397048843135675,0.5679555315736871,4.229101788325352,1.3973592892107263,-1.435889690741996,-1.3973592892107263,0.03304732055806697,0.001092125396067636,0.00027896673600968924,True
d0.25_a0.4_nu0.5,0.25,0.4,0.5,3.178954427722923,0.04,True,,2.6645352591003757e-15,0.0267567171553868,3.179485321220747,-1.40241551011e-16,0.06611070809541617,1.6400954969147348,0.5680773310890131,4.230339800302318,1.3977700114810432,-1.436475835181921,-1.3977700114810432,0.06611070809541617,0.004370625724877324,0.000530893497824092,True
d0.25_a0.4_nu0.5,0.25,0.4,0.5,3.178954427722923,0.06,True,,2.4424906541753444e-15,0.02678540368964262,3.179905221660966,-8.416661465004971e-16,0.09920621928898209,1.6407467361876846,0.5682804041878039,4.232404010303071,1.3984548362823261,-1.437452960526873,-1.3984548362823261,0.09920621928898209,0.0098418739456136,0.0009507939380428709,True
d0.25_a0.4_nu0.5,0.25,0.4,0.5,3.178954427722923,0.08,True,,3.885780586188048e-15,0.026825521545734605,3.180493126771992,-1.3952597757715957e-15,0.13234988823884053,1.6416589355050168,0.5685648639891477,4.235295711187064,1.399414197664555,-1.4388214045186294,-1.399414197664555,0.13234988823884053,0.01751649291683358,0.0015386990490688923,True
d0.25_a0.4_nu1.0,0.25,0.4,1.0,3.060393411078745,0.02,True,,1.4654943925052066e-14,0.010877297833844442,3.0605967180778237,-3.569274866985217e-15,0.02481355018403255,1.6303788783600175,0.8060962432938403,4.377549376871684,1.4461763686558697,-1.4868231886856575,-1.4461763686558697,0.02481355018403255,0.0006157122727355017,0.00020330699907855632,True
d0.25_a0.4_nu1.0,0.25,0.4,1.0,3.060393411078745,0.04,True,,1.3322676295501878e-15,0.010897380067650106,3.060876156518278,-1.122149248522497e-16,0.04965070775289505,1.6307603179890378,0.8062339678542481,4.378790577278778,1.4465864659123326,-1.4874690232320917,-1.4465864659123326,0.04965070775289505,0.0024651927803633926,0.00048274543953263915,True
d0.25_a0.4_nu1.0,0.25,0.4,1.0,3.060393411078745,0.06,True,,1.4432899320127035e-15,0.010930781293746755,3.0613419009382468,-3.0791341698588326e-17,0.07453498869563752,1.6313963053206024,0.8064635858602889,4.380860275125997,1.4472703073079174,-1.488545301668961,-1.4472703073079174,0.07453498869563752,0.005555464539858813,0.0009484898595015778,True
d0.25_a0.4_nu1.0,0.25,0.4,1.0,3.060393411078745,0.08,True,,6.661338147750939e-16,0.010977407471620185,3.06199393584141,1.1806961658367143e-16,0.09948976717609703,1.6322873076024034,0.8067852605902089,4.383759940184973,1.4482283850775275,-1.4900522431713052,-1.4482283850775275,0.09948976717609703,0.009898213772753994,0.0016005247626647012,True
d0.25_a0.8_nu0.0,0.25,0.8,0.0,3.1205160236394716,0.02,True,,8.881784197001252e-16,0.05998383800219425,3.1209316582557687,9.324138683375338e-18,0.04312184446957724,1.5605693003653303,0.6242480822977255,3.918045369633546,1.2950708245298301,-1.329274334382296,-1.2950708245298301,0.04312184446957724,0.001859493470458409,0.0004156346162971225,True
d0.25_a0.8_nu0.0,0.25,0.8,0.0,3.1205160236394716,0.04,True,,6.661338147750939e-16,0.06001697711681418,3.121196436887038,1.0332446703786857e-16,0.0862627972053061,1.5610121950343767,0.6244863475759619,3.9192719582224527,1.2954800600027738,-1.330051531657758,-1.2954800600027738,0.0862627972053061,0.007441270181683765,0.0006804132475664026,True
d0.25_a0.8_nu0.0,0.25,0.8,0.0,3.1205160236394716,0.06,True,,2.220446049250313e-16,0.06007216267382368,3.121637760156721,-1.0180658399638887e-16,0.12944194782990526,1.5617506262051046,0.6248836355375164,3.9213171911769678,1.2961624305762598,-1.3313470654159625,-1.2961624305762598,0.12944194782990526,0.016755217857999914,0.0011217365172493388,True
d0.25_a0.8_nu0.0,0.25,0.8,0.0,3.1205160236394716,0.08,True,,2.239744847920555e-15,0.06014934004914382,3.1222555806883685,-2.239744847920555e-15,0.17267836966804742,1.5627849738835105,0.6254402028048971,3.9241823046313584,1.2971183565050524,-1.3331612511256874,-1.2971183565050524,0.17267836966804742,0.02981781935121484,0.0017395570488969447,True
d0.25_a0.8_nu0.5,0.25,0.8,0.5,3.0436101377326623,0.02,True,,5.972327667136401e-16,0.03365440085360944,3.043930509417256,5.972327667136401e-16,0.03561114300762059,1.6220613337310457,0.8588460872757968,4.164479839012529,1.3761083844410678,-1.413842023480676,-1.3761083844410678,0.03561114300762059,0.0012681535063092048,0.0003203716845936455,True
d0.25_a0.8_nu0.5,0.25,0.8,0.5,3.0436101377326623,0.04,True,,2.220446049250313e-16,0.033696711728393273,3.0442311939030104,5.2692225582795515e-17,0.07124846615712656,1.6225000660871594,0.8590862767657408,4.165746155792476,1.376528452770799,-1.4147849799147272,-1.376528452770799,0.07124846615712656,0.005076343929743208,0.0006210561703481332,True
d0.25_a0.8_nu0.5,0.25,0.8,0.5,3.0436101377326623,0.06,True,,9.992007221626409e-16,0.03376715453625846,3.0447322792442617,-3.6331614799989254e-16,0.10693810521468455,1.6232316266104192,0.8594868273751035,4.167857663677751,1.3772288988611763,-1.416356769488195,-1.3772288988611763,0.10693810521468455,0.011435758346906943,0.001122141511599395,True
d0.25_a0.8_nu0.5,0.25,0.8,0.5,3.0436101377326623,0.08,True,,1.4432899320127035e-15,0.03386560966301152,3.0454337259187407,-7.068998164605489e-16,0.14270609157307146,1.6242565083073937,0.8600480793096525,4.170815893356121,1.378210241628949,-1.4185575972943683,-1.378210241628949,0.14270609157307146,0.020365028572061857,0.0018235881860784176,True
d0.25_a0.8_nu1.0,0.25,0.8,1.0,2.8947846894960265,0.02,True,,1.3322676295501878e-15,0.00809434750294372,2.8949989718827602,-2.9441509993843873e-16,0.02261315554827666,1.6475804564722973,1.0790539184877013,4.403722408667818,1.4547833392753091,-1.4959335227030153,-1.4547833392753091,0.02261315554827666,0.0005113548038505555,0.0002142823867337107,True
d0.25_a0.8_nu1.0,0.25,0.8,1.0,2.8947846894960265,0.04,True,,5.551115123125783e-16,0.008145151015263443,2.8953751667788907,8.673617379884035e-17,0.04528250457172578,1.6480117030163843,1.0792916881836803,4.405066771615566,1.4552266384125687,-1.4970145692266037,-1.4552266384125687,0.04528250457172578,0.002050505220288366,0.0005904772828642102,True
d0.25_a0.8_nu1.0,0.25,0.8,1.0,2.8947846894960265,0.06,True,,1.3322676295501878e-15,0.008229464826257889,2.8960020718886037,3.469446951953614e-17,0.06806352126273196,1.6487311058592122,1.07968842265625,4.407308911633663,1.4559659873903001,-1.498815462060349,-1.4559659873903001,0.06806352126273196,0.0046326429266823664,0.001217382392577182,True
d0.25_a0.8_nu1.0,0.25,0.8,1.0,2.8947846894960265,0.08,True,,8.881784197001252e-16,0.008346769720704791,2.896879570846933,2.1803305688683494e-16,0.09101027757261798,1.649739691906474,1.0802448226998422,4.410451132051094,1.457002161310811,-1.5013352022194708,-1.457002161310811,0.09101027757261798,0.008282870623844972,0.002094881350906519,True
d0.25_a1.2_nu0.0,0.25,1.2,0.0,2.8458215133736307,0.02,True,,6.661338147750939e-16,0.10345354038508264,2.8463639389551942,5.708324438136181e-17,0.05193421775831253,1.4233192214684243,0.854024139630984,3.511336749178554,1.1613336677091866,-1.1899655213542117,-1.1613336677091866,0.05193421775831253,0.0026971629741678244,0.0005424255815635881,True
d0.25_a1.2_nu0.0,0.25,1.2,0.0,2.8458215133736307,0.04,True,,1.1102230246251565e-15,0.10352061204434215,2.846661671525401,1.3335686721571705e-17,0.10389517461714738,1.4238799878226047,0.8544584553623102,3.5125160032939675,1.1617290386629975,-1.1912277714799444,-1.1617290386629975,0.10389517461714738,0.010794207308727545,0.0008401581517705203,True
d0.25_a1.2_nu0.0,0.25,1.2,0.0,2.8458215133736307,0.06,True,,6.392456008974534e-16,0.10363229248395033,2.847157862461989,-6.392456008974534e-16,0.1559095766576025,1.4248149928526699,0.8551826703721868,3.514482501987004,1.1623883588035824,-1.1933316049516915,-1.1623883588035824,0.1559095766576025,0.024307796093552828,0.0013363490883584461,True
d0.25_a1.2_nu0.0,0.25,1.2,0.0,2.8458215133736307,0.08,True,,9.992007221626409e-16,0.10378844211451595,2.8478523503835556,7.979727989493313e-17,0.20800408503613182,1.4261247980946354,0.856197299501892,3.517237676516743,1.1633121207942168,-1.1962771962263234,-1.1633121207942168,0.20800408503613182,0.04326569939171836,0.002030837009924902,True
d0.25_a1.2_nu0.5,0.25,1.2,0.5,2.807992938819738,0.02,True,,3.3306690738754696e-15,0.05783282711693938,2.808405551250947,2.476317761956892e-15,0.04259517422010378,1.554327334801875,1.092626492776384,3.938359920941366,1.3017504536601336,-1.3365092105793113,-1.3017504536601336,0.04259517422010378,0.0018143488668409939,0.00041261243120915836,True
d0.25_a1.2_nu0.5,0.25,1.2,0.5,2.807992938819738,0.04,True,,2.6645352591003757e-15,0.057920553321065424,2.8087621086107637,-8.348356728138384e-17,0.08522856806543616,1.5548794977038016,1.093048123230258,3.939630805662091,1.3021725307271481,-1.3381054421698428,-1.3021725307271481,0.08522856806543616,0.007263908814484685,0.0007691697910257034,True
d0.25_a1.2_nu0.5,0.25,1.2,0.5,2.807992938819738,0.06,True,,1.5543122344752192e-15,0.05806657731838429,2.80935626442287,-5.865533753146579e-17,0.12793830118411703,1.5558003778291347,1.0937513929267726,3.9417501950983933,1.3028764187292836,-1.3407661044558206,-1.3028764187292836,0.12793830118411703,0.016368208909877842,0.0013633256031320151,True
d0.25_a1.2_nu0.5,0.25,1.2,0.5,2.807992938819738,0.08,True,,9.992007221626409e-16,0.05827063284207243,2.810187793538912,-2.7517051137682103e-16,0.1707623115435573,1.5570908548468148,1.0947371096200746,3.9447198473217213,1.303862719362769,-1.34449160532327,-1.303862719362769,0.1707623115435573,0.029159767043698926,0.002194854719173911,True
d0.25_a1.2_nu1.0,0.25,1.2,1.0,2.692546957190609,0.02,True,,3.1885605267234496e-13,0.013804961596049298,2.69282939583234,2.439673896931227e-13,0.026743732817175916,1.646510664131724,1.3079299724984819,4.3505090749322335,1.4372836266902596,-1.4779323463580591,-1.4372836266902596,0.026743732817175916,0.0007152272449964921,0.0002824386417308311,True
d0.25_a1.2_nu1.0,0.25,1.2,1.0,2.692546957190609,0.04,True,,3.219646771412954e-15,0.013914694061857939,2.6933256766951104,2.9918558949737495e-16,0.05357414772805856,1.647047256859438,1.3083228011526964,4.3519793058094365,1.4377679919716684,-1.4798067642563957,-1.4377679919716684,0.05357414772805856,0.002870189304787842,0.0007787195045012574,True
d0.25_a1.2_nu1.0,0.25,1.2,1.0,2.692546957190609,0.06,True,,7.771561172376096e-16,0.014096838813024811,2.694152546374064,-9.128982292327947e-17,0.08057662929934492,1.6479430347124469,1.3089788417766022,4.354431623711207,1.4385759180850073,-1.4829301918230133,-1.4385759180850073,0.08057662929934492,0.006492593189244051,0.0016055891834549918,True
d0.25_a1.2_nu1.0,0.25,1.2,1.0,2.692546957190609,0.08,True,,8.881784197001252e-16,0.014350341816000027,2.6953095083815106,8.933825901280557e-17,0.10783411287316232,1.6492001409192338,1.3099000562318872,4.3578687089884625,1.4397083079402364,-1.4873020251384597,-1.4397083079402364,0.10783411287316232,0.011628195899141911,0.002762551190901519,True
d0.25_a1.6_nu0.0,0.25,1.6,0.0,3.35851860220834,0.002,True,,1.1102230246251565e-15,0.019042154058924385,3.3589938935790538,-8.927727264060326e-18,-0.0033561962188717676,1.6794978815436377,1.3435983856889797,4.300677885095865,1.4208960945643412,-1.4603906258882535,-1.4208960945643412,0.0033561962188717676,1.126405305956915e-05,0.00047529137071355976,True
d0.25_a1.6_nu0.0,0.25,1.6,0.0,3.35851860220834,0.005,True,,1.5543122344752192e-15,0.019044975951836424,3.3590056826015116,-3.02153592944554e-17,-0.008390832074558027,1.679508740044965,1.3436074949067807,4.300709262570308,1.4209064604056039,-1.4604332522958021,-1.4209064604056039,0.008390832074558027,7.040606290343176e-05,0.00048708039317135743,True
d0.25_a1.6_nu0.0,0.25,1.6,0.0,3.35851860220834,0.01,True,,1.5213454940266047e-09,0.019055050552407207,3.359047792958131,-8.833844341248585e-12,-0.01678409393003001,1.6795475041287313,1.3436400152540193,4.300821342858399,1.4209434886715826,-1.4605854077120028,-1.4209434886715826,0.01678409393003001,0.0002817058090520703,0.0005291907497908532,True
d0.25_a1.6_nu0.0,0.25,1.6,0.0,3.35851860220834,0.015,True,,1.7541523789077473e-13,0.019071832861240597,3.3591179944957745,-1.0300327214426974e-14,-0.025182212940942972,1.6796121659619594,1.3436942614129812,4.301008200814067,1.4210052180651473,-1.4608391096575062,-1.4210052180651473,0.025182212940942972,0.0006341438486029957,0.0005993922874343305,True
d0.25_a1.6_nu0.0,0.25,1.6,0.0,3.35851860220834,0.02,True,,2.4424906541753444e-15,0.01909531716007284,3.3592162602874103,-7.800834631033204e-17,-0.033587611434453775,1.6797026983415515,1.3437702139569152,4.3012698149177595,1.421091645598608,-1.4611942180159234,-1.421091645598608,0.033587611434453775,0.00112812764187185,0.0006976580790700737,True
d0.25_a1.6_nu0.0,0.25,1.6,0.0,3.35851860220834,0.03,True,,1.3322676295501878e-15,0.019162327576588613,3.3594970220326035,1.6859343782149594e-17,-0.05042989141402077,1.679961531976853,1.3439873779727756,4.302017601841726,1.4213386888632158,-1.4622086170444257,-1.4213386888632158,0.05042989141402077,0.0025431739480299255,0.000978419824263277,True
d0.25_a1.6_nu0.0,0.25,1.6,0.0,3.35851860220834,0.04,True,,8.881784197001252e-16,0.019255929215474244,3.359890075115134,-5.5077470362263625e-17,-0.06733010839887266,1.6803242798053597,1.3442917642917798,4.30306524385378,1.4216848001497056,-1.4636281983619917,-1.4216848001497056,0.06733010839887266,0.004533343497003942,0.001371472906793958,True
d0.25_a1.6_nu0.5,0.25,1.6,0.5,2.3267350932302597,0.02,True,,9.992007221626409e-16,0.1187128718230704,2.3272615435986004,1.4094628242311558e-17,0.05448151148218126,1.3638556775356065,1.18112240642361,3.368859603169767,1.1144836660805595,-1.1416454414010782,-1.1144836660805595,0.05448151148218126,0.0029682350933830483,0.0005264503683406474,True
d0.25_a1.6_nu0.5,0.25,1.6,0.5,2.3267350932302597,0.04,True,,9.992007221626409e-15,0.11888293863248776,2.3276656454440237,1.863743534502582e-16,0.109018190099946,1.3647329496119305,1.1819378961204032,3.37004866951429,1.1148792626090653,-1.1445258138530714,-1.1148792626090653,0.109018190099946,0.011884965772667963,0.0009305522137639244,True
d0.25_a1.6_nu0.5,0.25,1.6,0.5,2.3267350932302597,0.06,True,,9.992007221626409e-16,0.11916592061002024,2.3283388110453846,6.049848122469115e-17,0.16366504351287958,1.3661962272448147,1.183298210801863,3.3720322278768435,1.1155391994689126,-1.1493261384153781,-1.1155391994689126,0.16366504351287958,0.026786246468072768,0.0016037178151249165,True
d0.25_a1.6_nu0.5,0.25,1.6,0.5,2.3267350932302597,0.08,True,,1.3322676295501878e-15,0.1195611287963804,2.3292805349333405,9.324138683375338e-18,0.21847677268825128,1.3682473002526057,1.1852051435246769,3.3748129482783042,1.1164643890842854,-1.1560461547007461,-1.1164643890842854,0.21847677268825128,0.04773210020427382,0.0025454417030807974,True
d0.25_a1.6_nu1.0,0.25,1.6,1.0,2.349548956490187,0.02,True,,1.4432899320127035e-15,0.04569493990637051,2.349948782891897,-1.0037001611784557e-15,0.039374572099359066,1.5751583066934838,1.4401574956250753,4.052492316833195,1.3392804074765081,-1.3763162995004548,-1.3392804074765081,0.039374572099359066,0.0015503569280076255,0.0003998264017099906,True
d0.25_a1.6_nu1.0,0.25,1.6,1.0,2.349548956490187,0.04,True,,8.43769498715119e-15,0.045933752448392755,2.3505264102316747,-1.2555061157382141e-16,0.07885359664149173,1.5759998713071683,1.4409234751962972,4.053981581539119,1.3397698329881678,-1.3799814921737634,-1.3397698329881678,0.07885359664149173,0.006217889703299076,0.0009774537414877216,True
d0.25_a1.6_nu1.0,0.25,1.6,1.0,2.349548956490187,0.06,True,,5.551115123125783e-16,0.04633055966102377,2.351488204659041,-4.553649124439119e-18,0.11854053057065124,1.577405315468222,1.4422029596852772,4.05646548488312,1.3405861461014865,-1.3860909598277071,-1.3405861461014865,0.11854053057065124,0.014051857387971501,0.0019392481688540464,True
d0.25_a1.6_nu1.0,0.25,1.6,1.0,2.349548956490187,0.08,True,,6.661338147750939e-16,0.04688359564469675,2.3528326995470943,3.963843142607004e-16,0.15853690515550672,1.5793787856424715,1.444000128919485,4.059946551455141,1.3417301972549467,-1.3946459485974392,-1.3417301972549467,0.15853690515550672,0.025133950296286133,0.0032837430569072623,True
d0.30_a0.0_nu0.0,0.3,0.0,0.0,3.106285532509305,0.02,True,,4.440892098500626e-16,0.011171945863205324,3.1064681883294694,-8.673617379884035e-19,0.025024666015261737,1.8639858493281953,0.0,4.374799815941515,1.445272393812047,-1.4858083345931092,-1.445272393812047,0.025024666015261737,0.0006262339091753958,0.00018265582016452342,True
d0.30_a0.0_nu0.0,0.3,0.0,0.0,3.106285532509305,0.04,True,,7.327471962526033e-15,0.011176662212388623,3.106706416043959,1.6755260373590986e-15,0.05006029684435204,1.8644437416733066,0.0,4.376208206364936,1.44573818812205,-1.4862961680407203,-1.44573818812205,0.05006029684435204,0.0025060333201446425,0.00042088353465397077,True
d0.30_a0.0_nu0.0,0.3,0.0,0.0,3.106285532509305,0.06,True,,1.2212453270876722e-15,0.011184525794349708,3.1071035182717552,7.762887554996212e-17,0.07511786031814752,1.8652071644901602,0.0,4.378556579213182,1.4465148618946841,-1.4871096120187088,-1.4465148618946841,0.07511786031814752,0.005642692938776722,0.0008179857624504017,True
d0.30_a0.0_nu0.0,0.3,0.0,0.0,3.106285532509305,0.08,True,,4.440892098500626e-16,0.011195540857104702,3.107659579180411,1.0104764247564901e-16,0.10020832870761762,1.8662765165467197,0.0,4.3818465223248495,1.4476029416400706,-1.488249229540302,-1.4476029416400706,0.10020832870761762,0.01004170914237394,0.0013740466711062993,True
